listing_id,listing_name,listing_type,room_type,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue_native,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar_native,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,amenities_count,center_mark
15346655,Central entire house for big group in beer street,Entire home,entire_home,True,21.0347,105.8522,10.0,3.0,5.0,3.0,False,"Hair dryer,Hot water,Essentials,Hangers,Iron,TV,High chair,Air conditioning,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Patio or balcony,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Firm,3:00 PM,11:00 AM,False,False,20,0.0,True,127.0,4.81,4.8,4.8,4.7,5.0,4.9,4.8,57559563.0,2780878.8,0.06,0.086,150568.3,214677.4,1.0,2.4,22,109,343,21,0.76
15573550,Cool & Healthy Studio,Private room in rental unit,private_room,False,21.0116,105.8408,2.0,1.0,2.0,1.0,False,"Air conditioning,Hair dryer,Shampoo,Body soap,Washer,Essentials,Hangers,Iron,Drying rack for clothing,TV,Exercise equipment,Books and reading material,Crib,Pack ’n play/Travel crib,Children’s books and toys,High chair,Baby bath,Children’s dinnerware,Window guards,Board games,Baby safety gates,Air conditioning,Indoor fireplace,Heating,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Lake access,Patio or balcony,Hammock,Outdoor kitchen,Free parking on premises,EV charger,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Flexible,8:00 AM,12:00 PM,False,False,1,0.0,False,138.0,4.46,4.4,4.6,4.2,4.7,4.5,4.5,14546032.0,379557.7,0.09,0.09,39353.1,39353.1,1.0,4.7,33,0,332,41,2.29
15577855,iStay 2 - Deluxe Studio,Private room in serviced apartment,private_room,False,21.018,105.7787,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Indoor fireplace,Heating,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Dishwasher,Stove,Oven,Private entrance,Free parking on premises,Free street parking,Elevator,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Flexible,1:00 PM,12:00 PM,False,False,0,0.0,True,7.0,3.86,4.1,4.1,3.7,4.3,4.0,4.1,19594198.0,653674.6,0.082,0.133,53682.7,87085.3,1.0,2.7,30,140,335,32,7.9
15809620,Bed in 12-Bed Mixed Dorm Old Quarter View Hostel,Shared room in hostel,shared_room,False,21.0351,105.8502,2.0,1.0,1.0,4.0,False,"TV,Washer,Dryer,Smoke alarm,Wifi,Carbon monoxide alarm,Air conditioning,First aid kit,Fire extinguisher,Essentials,Shampoo,Lock on bedroom door,Smoking allowed,Pets allowed,Hair dryer,Breakfast,Indoor fireplace",False,False,1,Moderate,3:00 PM,11:00 AM,False,False,0,10.0,True,4.0,4.75,4.8,5.0,4.8,5.0,5.0,4.8,4631830.0,470240.8,0.027,0.027,12689.9,12689.9,1.0,1.7,10,0,355,17,0.88
15859431,Homestay Fifth Floor Apartment,Entire rental unit,entire_home,True,21.0228,105.8473,2.0,1.0,1.0,1.0,False,"Hair dryer,Washer,Essentials,Hangers,Iron,TV,Air conditioning,Fire extinguisher,Wifi,Dedicated workspace,Kitchen",False,False,7,Moderate,3:00 PM,12:00 PM,True,False,0,0.0,False,95.0,4.98,5.0,5.0,4.9,5.0,4.9,5.0,86131214.0,473021.2,0.496,0.644,235975.9,306516.8,7.0,12.1,181,84,184,11,0.91
15889901,Cheap and Safe for Rent,Private room in rental unit,private_room,False,21.0104,105.8406,4.0,1.0,2.0,0.0,False,"Hair dryer,Shampoo,Body soap,Hot water,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Mosquito net,Clothing storage,TV,Exercise equipment,Books and reading material,Crib,Children’s books and toys,Children’s dinnerware,Window guards,Board games,Children's playroom,Air conditioning,Indoor fireplace,Ceiling fan,Heating,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Coffee maker,Blender,Rice maker,Barbecue utensils,Dining table,Lake access,Patio or balcony,Backyard,Hammock,Outdoor kitchen,Bikes,Free parking on premises,EV charger,Pets allowed,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Flexible,3:00 PM,11:00 AM,False,False,0,0.0,False,89.0,4.54,4.4,4.7,4.3,4.8,4.4,4.5,12438287.0,382837.2,0.079,0.079,34077.5,34077.5,1.0,4.8,29,0,336,54,2.41
15923986,GStudio🌿SECRET GARDEN🌿⭐️5 mins to HK lake,Entire loft,entire_home,True,21.0229,105.8539,2.0,1.0,1.0,1.0,False,"Hair dryer,Shampoo,Hot water,Essentials,Hangers,Bed linens,Iron,TV,Air conditioning,Heating,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Patio or balcony,Outdoor furniture,Free parking on premises,Pets allowed,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,1,Moderate,2:00 PM,11:00 AM,False,False,0,0.0,True,427.0,4.69,4.7,4.9,4.7,4.9,4.9,4.7,102472703.0,709496.0,0.4,0.4,280747.1,280747.1,1.0,3.1,146,0,219,24,0.58
16088230,Center City: DinhWonder Apartment,Private room in condo,private_room,False,21.0493,105.8102,2.0,1.0,1.0,0.0,False,"TV,Cable TV,Wifi,Air conditioning,Fireplace guards,Kitchen,Free parking on premises,Smoking allowed,Pets allowed,Hot water,Bed linens,Refrigerator,Cooking basics,Stove,Washer,Smoke alarm,Patio or balcony,First aid kit,Fire extinguisher,Luggage dropoff allowed,Essentials,Long term stays allowed,Lock on bedroom door,Hangers,Iron,Private entrance",False,False,1,Flexible,3:00 PM,11:00 AM,False,False,5,5.0,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8821293.0,573685.2,0.041,0.041,23811.5,23811.5,1.3,1.1,15,0,350,26,5.13
16335934,B&BToday*Garden view Loft*Bathtub*Coffeeshop,Entire serviced apartment,entire_home,True,21.058,105.8298,3.0,1.0,2.0,1.0,False,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Record player,Game console,Exercise equipment,Ping pong table,Books and reading material,Crib,Pack ’n play/Travel crib,Children’s books and toys,High chair,Children’s dinnerware,Air conditioning,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Hot water kettle,Wine glasses,Rice maker,Barbecue utensils,Dining table,Coffee,Waterfront,Lake access,Private entrance,Patio or balcony,Backyard,Bikes,Free parking on premises,Free street parking,Elevator,Gym,Paid parking off premises,Pets allowed,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Flexible,2:00 PM,12:00 PM,False,True,3,0.0,True,139.0,4.77,4.8,4.9,4.6,4.9,4.9,4.8,78324739.0,1153216.1,0.192,0.214,212663.4,237376.6,1.0,7.0,70,38,295,68,4.17
16520708,"70m2 Apartment near Galleries, Boutiques & Bistros",Entire rental unit,entire_home,True,21.0165,105.858,2.0,1.0,1.0,1.0,False,"Bathtub,Hair dryer,Shampoo,Conditioner,Hot water,Shower gel,Washer,Dryer,Hangers,Iron,Drying rack for clothing,Clothing storage,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Dishes and silverware,Stove,Oven,Hot water kettle,Dining table,Elevator,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,2,Firm,2:00 PM,11:00 AM,True,False,0,0.0,True,117.0,4.94,5.0,5.0,4.8,4.9,4.8,4.9,267579142.0,1292734.1,0.57,0.593,733093.5,762333.7,2.2,7.4,208,14,157,31,1.35
16659125,B&BToday*Lakeview Loft* Bathtub* RooftopCafe,Entire serviced apartment,entire_home,True,21.058,105.8298,3.0,1.0,1.0,1.0,False,"Free parking on premises,Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Bidet,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Record player,Game console,Exercise equipment,Ping pong table,Books and reading material,Crib,Pack ’n play/Travel crib,Children’s books and toys,High chair,Children’s dinnerware,Air conditioning,Ceiling fan,Portable fans,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Stove,Hot water kettle,Wine glasses,Rice maker,Barbecue utensils,Dining table,Coffee,Waterfront,Private entrance,Patio or balcony,Backyard,Bikes,Free parking on premises,Free street parking,Elevator,Gym,Paid parking off premises,Pets allowed,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Moderate,2:00 PM,12:00 PM,True,True,3,0.0,True,123.0,4.88,4.9,4.9,4.7,4.9,4.9,4.9,148192485.0,1188576.8,0.345,0.345,401943.2,401943.2,1.0,5.5,126,0,239,68,4.17
17128380,"Old Quarter, lift, spacious 1 Bedroom #6",Entire serviced apartment,entire_home,True,21.0417,105.8466,2.0,1.0,1.0,1.5,False,"Wifi,Hair dryer,Body soap,Bidet,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Safe,Clothing storage,TV,Air conditioning,Portable fans,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Rice maker,Dining table,Lake access,Private entrance,Laundromat nearby,Free parking on premises,Free street parking,Elevator,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Flexible,2:00 PM,11:00 AM,True,False,0,0.0,True,43.0,4.81,4.7,4.9,4.8,4.9,4.6,4.8,269348602.0,1170183.5,0.625,0.625,737941.4,737941.4,1.0,15.2,228,0,137,47,1.7
17386994,Central 3 BR duplex with elevator near embassies,Entire serviced apartment,entire_home,False,21.018,105.8533,6.0,3.0,6.0,2.5,False,"TV,Washer,Dryer,Smoke alarm,Wifi,Air conditioning,Fire extinguisher,Kitchen,Essentials,Pets allowed,Hangers,Hot water,Elevator,Refrigerator,Dishes and silverware",False,False,1,Firm,3:00 PM,11:00 AM,False,False,4,0.0,True,22.0,4.64,4.5,5.0,4.3,4.9,4.6,4.8,16940002.0,1087413.8,0.041,0.041,45270.3,45270.3,1.0,3.0,15,0,350,15,1.12
17423113,Hanoi Zodi Apartment 7a - near VINCOM CENTER,Entire rental unit,entire_home,False,21.0133,105.8504,4.0,2.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Room-darkening shades,Iron,TV,Window guards,Air conditioning,Indoor fireplace,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Free parking on premises,Elevator,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,3,Strict,2:00 PM,12:00 PM,False,True,12,0.0,True,97.0,4.63,4.6,4.7,4.5,4.7,4.7,4.6,99922591.0,926722.1,0.307,0.538,264350.0,463883.4,3.0,10.2,112,157,253,27,1.69
17423217,chez tram homestay_apartment near old quarter#502,Entire rental unit,entire_home,True,21.0132,105.8372,2.0,1.0,1.0,1.0,False,"Hair dryer,Cleaning products,Shampoo,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Clothing storage,TV,Air conditioning,Ceiling fan,Portable fans,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Hot water kettle,Coffee maker,Wine glasses,Toaster,Rice maker,Dining table,Coffee,Private entrance,Patio or balcony,Outdoor furniture,Paid parking off premises,Luggage dropoff allowed,Long term stays allowed",False,False,1,Firm,2:00 PM,12:00 PM,True,False,0,0.0,True,71.0,4.93,4.9,4.9,5.0,5.0,4.6,4.9,87952698.0,718122.4,0.348,0.457,240966.3,316376.6,1.0,12.7,127,87,238,43,2.41
17481054,Stunning 2-BR Apartment near Hanoi Opera House,Entire rental unit,entire_home,True,21.0172,105.8578,4.0,2.0,2.0,2.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Dishes and silverware,Stove,Oven,Elevator,Luggage dropoff allowed,Long term stays allowed",False,False,2,Firm,2:00 PM,11:00 AM,True,False,0,0.0,True,89.0,4.89,4.9,4.9,4.8,4.9,4.8,4.8,474189859.0,2137327.9,0.608,0.608,1299150.3,1299150.3,2.2,4.9,222,0,143,24,1.27
17685694,Hanoi Zodi Apartment 5a - near VINCOM CENTER,Entire rental unit,entire_home,False,21.0133,105.8504,4.0,2.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,High chair,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Free parking on premises,Elevator,Luggage dropoff allowed,Smoking allowed,Long term stays allowed",False,False,3,Limited,2:00 PM,12:00 PM,False,True,12,0.0,True,60.0,4.45,4.4,4.8,4.3,4.6,4.6,4.4,158939347.0,1000437.8,0.345,0.345,425184.2,425184.2,3.0,9.0,126,0,239,25,1.69
17755172,A vintage decor apartment in Hanoi Old Town,Entire rental unit,entire_home,False,21.0274,105.858,4.0,2.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Private entrance,Free parking on premises,Luggage dropoff allowed",False,False,2,Flexible,2:00 PM,12:00 PM,False,False,0,0.0,True,136.0,4.37,4.4,4.6,4.5,4.7,4.7,4.5,44496778.0,871898.7,0.137,0.137,121909.0,121909.0,2.0,3.3,50,0,315,19,0.42
17820187,Holly's Casa -Balcony Charm in Ha Noi Old Quarters,Entire rental unit,entire_home,False,21.0369,105.8497,4.0,1.0,2.0,1.0,False,"Wifi,Hair dryer,Cleaning products,Shampoo,Body soap,Bidet,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,TV,Sound system,Books and reading material,Air conditioning,Heating,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Hot water kettle,Private entrance,Patio or balcony,Paid parking off premises,Single level home,Pets allowed,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Flexible,2:00 PM,12:00 PM,False,True,8,0.0,True,333.0,4.79,4.8,4.9,4.6,5.0,4.9,4.8,142311619.0,963366.1,0.389,0.434,376777.2,420561.7,1.0,5.1,142,38,223,37,1.08
17841456,Spacious Kitchen/1BR_Stps to TRAIN Station,Entire rental unit,entire_home,True,21.0231,105.8423,2.0,1.0,1.0,0.0,False,"Bathtub,Hair dryer,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Room-darkening shades,Iron,Clothing storage,TV,Baby bath,Window guards,Baby safety gates,Air conditioning,Heating,Exterior security cameras on property,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Freezer,Stove,Hot water kettle,Rice maker,Dining table,Private entrance,Laundromat nearby,Patio or balcony,Hot tub,Paid parking off premises,Paid parking on premises,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Firm,2:00 PM,11:00 AM,False,False,0,0.0,True,79.0,4.82,4.8,4.8,4.6,5.0,4.7,4.8,58522376.0,637776.5,0.255,0.255,160335.3,160335.3,1.0,4.4,93,0,272,41,1.34
17966428,2BR Duplex Apt in French Quater (Tuti Thang Long),Entire rental unit,entire_home,False,21.0293,105.8563,4.0,2.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Iron,TV,High chair,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Private entrance,Free parking on premises,Luggage dropoff allowed",False,False,2,Flexible,2:00 PM,12:00 PM,False,False,0,0.0,True,54.0,4.17,4.3,4.4,4.4,4.4,4.6,4.4,37288822.0,811514.6,0.123,0.129,102161.2,106844.8,2.0,3.5,45,16,320,20,0.27
17983294,Vintage house near by Opera House (Tuti ThangLong),Entire rental unit,entire_home,False,21.0275,105.8574,2.0,2.0,2.0,1.0,False,"Hair dryer,Shampoo,Hot water,Washer,Essentials,Hangers,Iron,TV,High chair,Fireplace guards,Window guards,Table corner guards,Air conditioning,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Kitchen,Private entrance,Free parking on premises,Hot tub,Elevator,Luggage dropoff allowed",False,False,2,Flexible,3:00 PM,11:00 AM,False,False,0,0.0,True,21.0,4.29,4.2,4.5,4.4,4.7,4.4,4.5,13687313.0,807165.8,0.044,0.044,37499.5,37499.5,2.0,3.2,16,0,349,24,0.35
18467284,The First Air bnb Ba Trieu / sunshine rooftop,Private room in home,private_room,False,21.0121,105.85,2.0,1.0,1.0,0.0,False,"TV,Wifi,Air conditioning,Lake access,Crib,Kitchen,Free parking on premises,Smoking allowed,Hot water,Extra pillows and blankets,Outdoor furniture,Microwave,Coffee maker,Refrigerator,Dishes and silverware,Heating,Cooking basics,Oven,Stove,Washer,Smoke alarm,Patio or balcony,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hair dryer,Iron,Dedicated workspace,Outdoor dining area,Outdoor kitchen,Private entrance",False,False,3,Moderate,3:00 PM,11:00 AM,False,False,5,0.0,True,17.0,4.65,4.5,4.7,4.5,5.0,4.8,4.8,6375272.0,616531.5,0.03,0.03,17110.0,17110.0,3.0,11.0,11,0,354,32,1.83
18660009,Tofu's House -Sun Flat w/t kitchen& balcony(+LIFT),Entire serviced apartment,entire_home,True,21.0245,105.8044,3.0,1.0,1.0,1.5,False,"Hair dryer,Shampoo,Hot water,Shower gel,Washer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,Clothing storage,TV,Children’s books and toys,High chair,Window guards,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Freezer,Hot water kettle,Dining table,Private entrance,Patio or balcony,Backyard,Free parking on premises,Elevator,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",False,False,1,Moderate,2:00 PM,11:00 AM,True,True,0,0.0,True,123.0,4.83,4.9,4.9,4.8,4.9,4.6,4.8,53838510.0,530482.4,0.271,0.45,147502.8,244720.5,1.0,5.5,99,145,266,40,5.17
18712600,Tofu's House - Poppy Flat with kitchen (+LIFT),Entire serviced apartment,entire_home,True,21.0245,105.8043,2.0,1.0,1.0,1.5,False,"Hair dryer,Shampoo,Body soap,Hot water,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,Drying rack for clothing,Clothing storage,TV,Children’s books and toys,Window guards,Air conditioning,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Hot water kettle,Private entrance,Patio or balcony,Backyard,Free parking on premises,Elevator,Luggage dropoff allowed,Long term stays allowed,Cleaning before checkout",True,False,1,Moderate,2:00 PM,11:00 AM,False,True,1,0.0,False,136.0,4.79,4.9,4.9,4.8,4.9,4.6,4.8,18006890.0,411211.2,0.118,0.147,48621.0,60776.3,1.0,3.6,43,73,322,37,5.18
19307225,(M)Penthouse APT 6 per | River View City Center,Entire rental unit,entire_home,True,21.0444,105.8668,9.0,3.0,5.0,3.0,False,"Bathtub,Hair dryer,Cleaning products,Shampoo,Conditioner,Body soap,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Room-darkening shades,Iron,Drying rack for clothing,TV,Children’s books and toys,Children's playroom,Outdoor playground,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Mini fridge,Oven,Hot water kettle,Rice maker,Dining table,Coffee,Waterfront,Lake access,Private entrance,Patio or balcony,Sun loungers,Pool,Hot tub,Elevator,Gym,Paid parking on premises,Long term stays allowed,Cleaning before checkout",False,False,1,Moderate,3:00 PM,11:00 AM,False,False,19,0.0,True,101.0,4.9,4.9,4.9,4.7,5.0,4.8,4.9,86287311.0,2080365.7,0.134,0.134,224212.7,224212.7,1.0,5.4,49,0,316,50,2.25
19522658,Tonkin Homestay - the BRIGHT room,Private room in home,private_room,False,21.0145,105.8513,2.0,1.0,1.0,0.0,False,"TV,Cable TV,Wifi,Air conditioning,Kitchen,Free parking on premises,Smoking allowed,Hot water,Bed linens,Extra pillows and blankets,Microwave,Refrigerator,Dishes and silverware,Cooking basics,Stove,Washer,Dryer,Patio or balcony,Backyard,Luggage dropoff allowed,Essentials,Long term stays allowed,Shampoo,Lock on bedroom door,Hangers,Hair dryer,Iron",True,False,1,Flexible,3:00 PM,11:00 AM,False,False,0,0.0,True,72.0,4.92,4.9,5.0,4.9,5.0,4.8,4.9,12594412.0,609331.1,0.058,0.062,34505.2,37042.4,1.0,1.8,21,25,344,27,1.54
